58.7597,63
58.4654,63
53.5132,66
49.3516,63
48.8774,62
49.8447,63
50.604,62
50.9478,62
51.7803,62
52.2088,62
52.8247,62
52.4856,62
52.9776,62
53.1035,62
53.2016,62
53.1751,62
52.461,62
52.2102,62
51.872,62
51.5069,64
50.512,62
49.6198,62
48.6556,62
47.8638,62
47.0826,62
46.2171,62
45.6592,62
45.3218,62
44.796,61
44.1699,63
44.1579,62
44.2412,62
44.5393,62
44.1129,62
45.0603,62
44.5082,62
44.4992,64
44.4576,61
44.1912,63
44.1505,63
44.3401,62
44.3482,62
44.0244,62
44.0566,62
44.1688,62
44.4603,63
43.9996,61
44.0886,62
44.0834,62
44.442,62
44.4999,50
44.1562,62
44.1078,62
44.4566,62
44.3959,64
44.1565,61
43.9832,62
44.1,64
44.3305,62
43.7857,61
43.9301,62
44.1565,62
44.2821,62
44.295,61
44.0312,63
44.002,63
44.2519,63
44.2756,64
43.8714,62
43.9602,62
43.9783,61
44.3214,66
44.0345,61
43.9309,65
44.1279,62
44.3211,62
44.372,62
44.0098,62
44.0066,62
44.3874,64
44.4071,62
44.2157,62
44.358,62
44.2973,64
44.399,62
44.1011,61
44.2042,62
44.2483,62
44.6,64
44.6458,62
44.1389,63
44.2725,62
44.4746,62
44.5204,63
44.0572,61
44.08,62
44.2105,62
44.5685,62
44.2824,61
44.3237,63
44.3798,64
44.6569,62
44.0907,65
44.1338,64
44.1653,66
44.6497,64
44.6269,62
44.2364,63
44.4079,66
44.6012,61
44.5667,63
