19.6893,-52.863
19.6698,-52.8967
19.695,-52.875
4.07303,-70.7891
4.16136,-70.6138
4.39639,-70.1486
9.37677,-60.2537
10.2831,-58.6161
10.3193,-58.5469
10.5941,-57.5564
12.8382,-53.6417
13.3143,-53.0442
13.3611,-52.9802
13.4807,-52.8542
15.0074,-50.8807
15.4744,-49.8108
15.4932,-49.7918
15.5719,-49.7735
16.4351,-48.6407
16.5727,-48.6166
16.5845,-48.6084
16.6568,-48.6063
17.3377,-48.1458
17.6104,-47.4888
17.6115,-47.5063
17.6519,-47.5692
18.0563,-47.3156
18.1183,-47.4022
18.1138,-47.4078
18.2253,-46.8595
18.4697,-46.6748
18.4747,-46.82
18.4863,-46.8556
18.512,-46.9398
18.7333,-46.4735
18.9434,-46.0055
18.9188,-46.0579
18.9697,-46.2318
18.9114,-46.3661
18.9148,-46.4763
18.9217,-46.5377
19.1399,-46.0779
19.3071,-45.661
19.2954,-45.8172
19.3026,-45.8698
19.2962,-46.0186
19.118,-45.9392
19.1016,-46.0585
19.2832,-45.3219
19.3543,-45.4363
18.7945,-44.9774
18.0333,-45.2396
17.4712,-45.1511
17.4808,-45.1494
17.3134,-43.9277
17.3267,-43.4601
16.734,-43.6071
16.7147,-43.5605
16.9978,-42.8881
16.948,-42.9114
17.1428,-42.4618
17.1011,-42.5072
17.0774,-42.2292
17.0292,-42.377
17.0131,-42.7022
17.001,-42.7121
17.1428,-42.4533
17.117,-42.5827
17.0563,-42.3727
17.035,-42.4132
17.1938,-42.2106
17.1419,-42.4119
17.1948,-42.2938
17.1764,-42.298
17.0853,-42.8667
17.4399,-42.4695
17.3708,-42.9604
17.3715,-42.9664
17.5351,-42.9674
17.5016,-43.1542
17.2894,-43.0966
17.3058,-43.1419
17.4683,-43.483
17.4395,-43.6472
17.4352,-44.0787
17.4519,-44.0864
17.3859,-43.8505
17.3705,-43.9577
17.5665,-43.8625
17.5823,-43.902
17.9179,-43.714
17.8638,-43.841
17.7304,-43.9898
17.7222,-44.0588
17.7194,-44.4013
17.889,-43.7316
17.8483,-44.1538
17.8657,-44.2189
18.1674,-44.2763
18.1291,-44.4031
18.1245,-44.2638
18.1068,-44.3466
18.1519,-44.3091
18.1238,-44.4479
18.0681,-44.7119
18.2647,-44.0271
18.2303,-44.3549
18.2193,-44.4796
18.1401,-44.7929
18.1299,-44.8857
17.9687,-44.6386
17.9294,-44.7802
18.1051,-44.3289
18.0943,-44.4359
18.0668,-44.641
18.1606,-44.0337
18.1028,-44.4588
18.1205,-43.9982
18.1191,-44.3345
18.1057,-44.4356
18.1743,-44.6065
18.1382,-44.8032
18.0187,-44.4597
18.028,-44.5483
17.8717,-44.4839
17.877,-44.6133
17.8859,-44.85
17.8803,-44.903
17.9859,-44.9519
17.991,-45.0963
18.1717,-44.5545
18.1553,-44.685
18.3203,-44.3184
18.3053,-44.5213
18.2678,-44.7558
18.4558,-44.4374
18.4062,-44.901
18.5993,-44.2944
18.5744,-44.5531
18.5493,-44.6358
18.861,-44.687
18.8375,-44.8664
19.0094,-44.6703
18.9928,-44.7434
19.0849,-44.3099
19.0482,-44.5529
19.0117,-44.7906
18.9869,-44.8387
18.9449,-44.575
18.8865,-44.5232
18.8619,-44.6554
18.8259,-44.7405
18.7408,-44.5218
18.6622,-44.8524
18.6483,-44.9777
18.9828,-44.4561
18.8692,-44.9092
19.0103,-44.6816
18.9974,-44.8096
18.9596,-44.8874
18.9594,-44.7626
18.9399,-45.02
19.0924,-44.3699
19.0859,-44.4286
19.1025,-44.407
19.0653,-44.7322
19.0318,-44.8378
19.0263,-44.8739
18.7528,-44.8622
18.9958,-44.4512
18.9855,-44.5511
18.971,-44.603
19.1898,-44.4828
19.1103,-44.8371
19.2529,-44.1301
19.2575,-44.1548
19.1333,-44.7089
19.2596,-44.3282
19.2314,-44.4207
19.2227,-44.4456
19.4274,-44.4289
19.2187,-44.4994
19.2134,-44.5377
19.2026,-44.6138
19.2886,-44.3214
