-51.1911,65.7585
-50.6585,65.7396
-42.4461,66.098
-42.134,66.1077
-37.8821,67.0947
-37.7041,67.1477
-35.6106,68.4714
-35.6618,68.922
-34.6483,70.3397
-34.5722,70.4018
-34.102,71.6549
-34.0608,71.7096
-33.8156,72.7481
-33.784,72.8058
-33.7027,73.6318
-33.9045,73.8297
-33.8232,74.7172
-33.8048,74.7254
-33.8233,75.1932
-33.8025,75.1862
-33.7981,75.5753
-33.7819,75.568
-33.7815,75.7939
-33.7734,75.7723
-33.94,76.3777
-33.9229,76.3202
-34.0109,76.4603
-33.9818,76.4044
-33.7718,76.2905
-33.7539,76.2352
-33.7332,76.2999
-33.7149,76.2618
-33.9119,76.7782
-33.8772,76.6897
-33.8734,76.6641
-33.837,76.5822
-33.9485,76.6378
-33.9229,76.5578
-33.921,76.5729
-33.8908,76.5048
-34.0778,76.9472
-34.037,76.839
-34.1201,76.8618
-34.0619,76.7472
-34.0702,76.6938
-34.0443,76.6135
-34.0445,76.6023
-34.0212,76.5446
-34.0149,76.4882
-34.2389,76.8966
-34.2021,76.8589
-34.1481,76.7257
-34.1233,76.6971
-34.0715,76.5756
-34.0787,76.5494
-34.0416,76.4702
-34.0989,76.3333
-34.2342,76.6657
-34.2339,76.6769
-34.1921,76.5482
-34.2254,76.5215
-34.1855,76.4136
-34.2051,76.3863
-34.1668,76.2981
-34.1808,76.279
-34.4253,76.684
-34.4286,76.6922
-34.3696,76.5324
-34.3751,76.5907
-34.3207,76.4803
-34.3236,76.4735
-34.2792,76.3768
-34.2788,76.3542
-34.4176,76.6686
-34.4285,76.6652
-34.3642,76.5084
-34.3845,76.5894
-34.3428,76.4595
-34.3325,76.4197
-34.2818,76.2923
-34.29,76.3046
-34.4371,76.5978
-34.453,76.64
-34.3712,76.482
-34.3786,76.4836
-34.3062,76.3082
-34.3349,76.314
-34.2858,76.1852
-34.3044,76.1834
-34.4424,76.5036
-34.4736,76.546
-34.4544,76.4301
-34.6918,76.5251
-34.7663,76.5412
-35.2011,76.8331
-35.3741,77.3444
-35.3709,77.3055
-35.5339,77.8157
-35.7037,78.3554
-35.6076,78.1466
-35.3967,77.7717
-35.3317,77.7012
-35.0033,76.994
-34.9771,77.026
-34.6993,76.5275
-34.6896,76.5841
-34.6573,76.5695
-34.5245,76.2493
-34.5006,76.3321
-34.3691,76.0467
-34.3883,76.0896
-34.4654,76.3052
-34.3255,75.9874
-34.3961,76.1494
-34.4382,76.242
-34.3264,75.9881
-34.3785,76.1054
-34.2862,75.871
-34.2342,75.8698
-34.3041,76.0454
-34.2282,75.8005
-34.3104,75.9765
-34.6245,76.5185
-34.793,76.4221
-35.1473,76.8029
-35.2126,77.1245
-35.2864,77.0276
-35.5338,77.1908
-35.5668,77.0467
-35.5458,77.0862
-35.5156,77.1851
-35.2895,76.8966
-35.1489,76.621
-35.0399,76.5579
-34.8985,76.3018
-34.9222,76.332
-34.8061,76.1182
-34.8121,76.0853
-34.9144,76.3104
-34.8736,76.2736
-34.8111,76.0857
-34.8059,76.1145
-34.718,75.9092
-34.7004,75.9037
-34.6307,75.7511
-34.6054,75.7116
-34.6978,75.9847
-34.685,75.9812
-34.649,75.8375
-34.6358,75.8356
-34.567,75.664
-34.6391,75.7446
-34.5692,75.5869
-34.5707,75.6359
-34.6887,75.8992
-34.7177,75.6944
-34.6395,75.814
-34.6354,75.8129
-34.556,75.6172
-34.5724,75.6156
-34.5012,75.4644
-34.5468,75.4975
-34.673,75.7776
-34.5282,75.3899
-34.6594,75.6833
-34.6516,75.6907
-34.5928,75.5362
-34.6352,75.5646
-34.583,75.4108
-34.5706,75.4159
-34.688,75.7121
-34.529,75.3643
-34.6429,75.6442
-34.6733,75.6889
-34.6134,75.5424
-34.6158,75.5481
-34.5563,75.3824
-34.5618,75.3432
-34.5094,75.2099
-34.5623,75.2717
-34.5946,75.5549
-34.7106,75.6386
-34.6549,75.499
-34.7078,75.5443
-34.6469,75.4173
-34.645,75.3852
-34.6031,75.2607
-34.5959,75.2223
-34.7445,75.5225
