0,62
0,61
24.4513,61
40.1102,61
46.1528,63
48.1779,61
48.7541,61
49.2911,61
49.679,61
49.4439,61
49.2884,63
49.2249,61
49.7529,61
49.3512,62
49.1669,61
49.151,62
49.6648,60
49.4884,61
49.3382,61
49.3325,62
49.6291,60
49.4781,61
49.2807,62
49.3882,61
49.1455,61
47.5592,61
44.7892,61
42.9923,61
42.7141,60
42.7068,65
42.9119,62
43.3613,61
43.7674,60
44.3095,61
44.4363,61
44.6763,61
44.7492,62
45.1428,62
45.0125,61
44.9418,61
44.9019,62
45.3521,63
45.2129,62
45.0578,100
45.1417,61
45.4911,61
45.3201,63
46.0118,71
48.2163,64
47.0901,61
46.9272,68
46.0911,61
45.4573,61
44.9951,61
44.3485,61
44.5103,61
44.9452,61
44.8702,61
44.8518,61
44.923,61
45.3283,61
45.2777,61
45.0981,61
45.1002,61
45.5648,60
45.3999,61
45.2373,61
45.0712,61
45.4281,61
45.3104,61
45.1194,61
45.0384,61
45.1659,62
45.2284,61
45.0784,61
45.1177,61
45.0331,63
45.3802,61
45.1728,62
45.1834,62
45.0554,61
45.4054,63
45.2349,61
45.155,62
45.1187,61
45.5648,61
45.3422,61
45.1398,61
45.0052,65
45.467,62
45.2207,61
45.0752,62
45.0316,61
45.2687,62
45.1268,61
45.0693,61
45.0528,61
45.4974,61
45.3287,62
45.1466,61
45.1958,60
45.5921,62
45.4876,61
45.2553,61
45.2449,61
45.7292,62
45.4776,61
45.2401,61
45.24,63
45.6506,60
45.2709,61
45.1747,61
45.0332,61
44.9059,61
45.4334,61
45.2533,61
45.1554,62
45.0695,61
45.3549,61
45.1811,61
45.1276,61
45.0741,62
45.3708,61
45.2228,62
45.1044,61
45.0265,60
45.4344,62
45.2758,61
44.985,61
45.0837,60
45.419,61
45.1815,61
45.0433,61
45.2252,64
45.3002,61
45.1498,61
45.0838,61
45.0894,61
45.5931,61
45.3125,61
45.1226,61
44.9619,61
45.4326,61
45.3051,63
45.1688,61
45.1548,62
45.5652,61
45.3315,65
45.2058,61
45.1644,62
45.1066,62
45.2738,61
45.1059,61
45.1307,61
45.0008,61
45.2021,61
45.1412,62
45.093,62
44.9291,60
45.1951,62
45.0013,61
44.878,62
44.9698,61
45.303,60
45.0852,62
45.0512,61
44.9643,61
45.2495,60
45.1903,61
45.015,61
44.974,60
45.5327,61
45.3632,61
45.2169,61
45.1568,61
45.4671,60
45.3854,62
45.1261,61
44.9857,61
45.4323,60
45.2575,61
45.1402,61
45.1509,61
45.4781,60
45.281,61
45.1338,62
45.1203,61
45.3369,60
45.3759,61
45.1898,61
45.1948,61
44.9045,62
45.2556,61
45.09,62
44.9757,62
44.9854,61
45.2439,63
45.0927,61
44.9696,61
44.977,61
45.2167,60
45.0744,61
44.8752,61
44.9441,60
45.4524,60
45.2044,61
45.0832,62
45.1148,60
45.4419,60
45.3073,61
45.0151,61
45.0453,61
45.4646,60
45.3511,61
45.2098,61
45.2387,61
45.5483,64
45.3724,61
45.2059,61
45.2694,61
45.1242,61
45.4451,61
45.2411,61
45.1201,96
45.1094,63
45.37,61
45.2173,61
45.0556,62
45.0613,60
45.3783,61
45.2059,61
45.0613,61
45.1048,61
45.4963,61
45.1987,63
45.0355,62
45.0721,61
45.3183,61
45.2364,61
45.1361,62
45.1591,63
45.414,63
45.183,61
45.0384,62
45.1629,60
45.5059,60
45.2967,62
45.1316,61
45.1058,61
45.5807,60
45.4499,61
45.2574,62
45.3259,61
45.1331,61
45.3821,61
45.1815,62
45.19,62
45.0224,60
45.391,61
45.2416,61
45.0798,61
45.1111,61
45.4322,61
45.2369,61
45.0504,61
45.0859,61
45.4866,63
